gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
TRANK1	3	10	0	0	3	1.426770501714465	0	0	2.752568906995474	0.32925866783903324	0.3904933622242378	0.42032664862980207	0.14083653526596612	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22654106288118248	1
CTNND1	2	2	0	0	2	0.950467799542607	0	0	5.635485787186296	0.9435962945184028	0.6050915272117956	0.8729369692259757	0.06789104475716938	0.9779056030419272	0.9424126707052872	0.9771679320909128	1	0.2267311435092605	1
ADAM2	0	3	0	0	1	2.448934898474281	0	0	5.34522539240585	0.1859644459699582	0.6501890162736105	0.3746089167886949	0.15830320982064194	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22683622435546905	1
ZNF584	1	2	0	0	1	2.2105396556420795	0	0	9.004906796603489	0.32861799149491944	0.7638993552763204	0.5924752028073046	0.10024028644748972	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22708502365162575	1
MPPED1	0	1	0	0	1	1.3469013784485004	0	0	14.793649336549077	0.7788025012900069	0.8199606156662012	0.9365906214780548	0.06343413042772444	0.90519492551246	0.9424126707052872	0.9771679320909128	1	0.22714693505709016	1
PVRL3	1	0	0	0	1	0	0	0	4.186692390855024	0.13476544280491853	0.71780670256096	0.306686631741268	0.1938407527968573	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22725013078706413	1
SCAF8	1	5	0	0	1	2.513053604833822	0	0	2.13252399571253	0.08378285826267995	0.5469962537445335	0.1847145317307665	0.32191981777725154	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2272921886936192	1
HNRNPA3	1	3	0	0	0	5.922106937806265	0	0	0	0.01858916874573035	0.7555687558042412	0.05953337926401825	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22749002804667265	1
OR2L8	0	3	0	0	0	6.025964751289849	0	0	0	0.0177358914043425	0.8939061094587906	0.05957840049799623	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22761702574907228	1
SPIN1	0	1	0	0	1	2.5191649922824384	0	0	11.028613378562184	0.4262952748456603	0.8480143322904218	0.7152775489879692	0.08333641858159813	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.227702389859618	1
WTAP	0	0	0	0	1	0	0	0	8.464614316299231	0.30302082632833194	0.7638105851009624	0.562715095958901	0.10597937463727834	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22778000202534351	1
PRR15L	0	2	0	0	0	10.28053556238667	0	0	0	0.01764624647134927	0.9304104545820684	0.05963880642963803	1	0.8136677215017273	0.9474826680653332	0.9771679320909128	1	0.22778736778248132	1
IRAK2	0	0	1	0	0	0	16.362161291158557	16.362161291158557	0	0.16765200767541555	0.05472161986376556	0.05964796640358372	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22781319315664272	1
CRAMP1L	5	2	0	1	1	0.8227041003593366	9.186020979344852	9.186020979344852	3.305763461578935	0.780736544121591	0.10448303454887796	0.25537239403212864	0.23373043765142296	0.9056524656947784	0.9424126707052872	0.9771679320909128	1	0.2279268958446381	1
RMDN2	0	0	0	0	1	0	0	0	6.32486933026455	0.2106253591760976	0.7558421396705386	0.4356236983288919	0.13705398779651645	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.227971043551626	1
TMEM66	1	0	1	0	0	0	26.64737325125762	26.64737325125762	0	0.31905730387462583	0.03163362027330152	0.05978132447881856	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2281890199742904	1
PRPF4B	0	3	0	1	1	1.9902144557630603	5.907848853520841	5.907848853520841	2.9291611411530085	0.29610733428208824	0.17099548348917415	0.23348600898078375	0.2562711384703136	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2283422458219282	1
PTPRJ	2	7	0	0	0	2.9026518683027267	0	0	0	0.02148253978999792	0.5761094040017793	0.05984987295192212	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22838208598506604	1
ADSSL1	0	1	0	0	1	1.2626350445330268	0	0	14.347649824691343	0.8242127514461504	0.7265285436459792	0.9174637607937782	0.06528095348352962	0.9266529299612534	0.9424126707052872	0.9771679320909128	1	0.2285032566676912	1
DYNC1I2	0	0	0	0	1	0	0	0	6.145966535287245	0.21565043977880127	0.6757583785988319	0.4264039093685078	0.14049816737526455	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.22854846302502563	1
USP8	0	2	0	0	2	1.3542537269206518	0	0	5.352619781210517	0.6890210585942835	0.6247208851742245	0.8177332258803472	0.0732673227536272	0.8630103497487553	0.9424126707052872	0.9771679320909128	1	0.228560162736677	1
ERVW-1	0	2	1	0	0	2.560621536228964	23.715822006135426	23.715822006135426	0	0.25653155259687843	0.03606348554166083	0.06000287643288593	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2288127355237617	1
GALK1	0	1	1	0	0	1.6255553218443968	40.78703058961392	40.78703058961392	0	0.6559772518804398	0.01965361512605679	0.06010884754123302	1	0.8498985371328606	0.9424126707052872	0.9771679320909128	1	0.22911077717268968	1
CCDC120	0	0	0	0	1	0	0	0	5.125269697379638	0.16550070372421422	0.7695632836011947	0.36658821962899246	0.1640123664840466	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2291561932376226	1
TIMM21	0	1	0	0	1	1.8965634081348453	0	0	12.460522535416336	0.5661395849605741	0.7559926113810043	0.8078066192357529	0.07445255940664794	0.8233474090321744	0.9424126707052872	0.9771679320909128	1	0.22920755030758375	1
ZNF300	1	2	0	0	2	1.3476187368057149	0	0	5.473097551138681	0.6934542302775087	0.6793670805474212	0.8486263241173253	0.07090210791627216	0.8649752404061799	0.9424126707052872	0.9771679320909128	1	0.2292809824155619	1
ALG10	0	0	0	0	1	0	0	0	6.445302053048807	0.2167263317799009	0.7661230535586939	0.4464762626684292	0.13482898864062764	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2293612116624899	1
RCE1	0	2	1	0	0	2.6386602829093695	22.673689049545526	22.673689049545526	0	0.24355779218037352	0.03792921869753318	0.06043525552234174	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2300276206323204	1
SNAPC2	1	0	1	0	0	0	20.67297170187795	20.67297170187795	0	0.22930321276027243	0.04206199522644482	0.06047370395676299	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2301355017339649	1
DZIP3	0	1	0	0	2	0.7703882459984012	0	0	5.4668756978978	0.7881085013266105	0.6172494998669505	0.8520523870917784	0.07102143362622754	0.909354308335766	0.9424126707052872	0.9771679320909128	1	0.23024849040974005	1
SYNPR	0	1	1	0	0	2.1082901786534585	35.993922218025986	35.993922218025986	0	0.5102003466703269	0.02259908284538159	0.06055402936906506	1	0.8152889992061031	0.9424126707052872	0.9771679320909128	1	0.23036080510234455	1
GPR158	1	1	1	0	1	0.48102441940548385	6.5424105442976295	6.5424105442976295	3.189143702946303	0.4140599312350395	0.152692126593725	0.25218380022752573	0.24027513263226785	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23047146546339492	1
FAM102B	0	3	0	0	0	5.878484037923513	0	0	0	0.01901774728194416	0.751456233669346	0.06061875305885256	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23054226994223603	1
ADRA2A	0	0	0	0	1	0	0	0	6.434436747068574	0.2105407764326499	0.8538958152586791	0.4491125758472788	0.1350267570375222	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23060803181677147	1
RCOR3	1	0	0	0	1	0	0	0	5.8865961833057145	0.19646879837829212	0.7685592787435207	0.4161762127405364	0.14581042861888627	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23072185892217736	1
DFNA5	0	0	0	0	1	0	0	0	7.10394395841368	0.2496229299267133	0.7491777803740434	0.4901780138802868	0.12383406082863124	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23077201945246872	1
EPHA6	0	5	0	0	1	2.428601750613916	0	0	2.558757565987712	0.0947660756064963	0.6058060270322272	0.21477853755213008	0.28312043739127724	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.231073004379742	1
DEDD	0	0	0	1	0	0	16.503505915304924	16.503505915304924	0	0.17394048105978177	0.05419508493157687	0.06086178372715223	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23122303507216735	1
IL2RB	0	0	1	0	0	0	19.69570722831936	19.69570722831936	0	0.2174355659706693	0.04442761415008411	0.06089585421876309	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23131839394827017	1
TEX10	0	0	0	0	1	0	0	0	3.026000288223093	0.1109609246287252	0.590446256979158	0.24399968510563472	0.2500702294002335	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2316574709625764	1
KRTAP4-6	1	1	0	0	1	1.5026118777649184	0	0	13.75294284889102	0.7055409652577044	0.7949428477714907	0.8999391997279133	0.06791760004586696	0.870918647829707	0.9424126707052872	0.9771679320909128	1	0.2319500551686957	1
CERS3	0	0	0	1	0	0	26.523903657028747	26.523903657028747	0	0.32789015293697044	0.03180888162029205	0.06115237984512212	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2320357644937021	1
MRPL12	0	0	1	0	0	0	32.18534531813217	32.18534531813217	0	0.4415793323583293	0.02561062375282641	0.06116102280820235	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23205991566230155	1
OR4M2	0	3	0	0	1	2.448123150678977	0	0	5.641361867655612	0.18610816870433877	0.8090720734659187	0.40473760354407473	0.15121622610803043	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23217689683663567	1
TMEM41B	0	0	0	0	1	0	0	0	11.806632091067366	0.4984551054118225	0.8556109671313854	0.782255493735895	0.07826244156470087	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2322281053557276	1
GFRAL	0	0	0	0	1	0	0	0	6.8886625903562315	0.24105143029931608	0.765156392744184	0.4813884966462051	0.1272251885614177	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2322937910554345	1
SHCBP1	0	0	0	0	1	0	0	0	4.519611386637877	0.15433159258281792	0.6950548975274173	0.3364240365348028	0.18209451494749151	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23233911588567613	1
RUNX1T1	0	4	1	0	0	2.706547418390861	10.748165902777547	10.748165902777547	0	0.09591420510916926	0.08773889895613984	0.06130414729101774	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23245967322360728	1
C1orf162	0	2	0	0	0	10.053990723558195	0	0	0	0.01847057553879938	0.8608335906381644	0.06132741452996237	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23252462879425884	1
KLF5	3	3	0	0	1	0.6352539413263865	0	0	7.956075814775024	0.41647742601488624	0.4527681173859672	0.5477327284795397	0.112015635032374	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2326005938611644	1
NDUFV2	0	0	0	0	1	0	0	0	12.172949171308776	0.5352953255537625	0.830618865199512	0.8065943690734321	0.07608140956849939	0.8172628398023845	0.9424126707052872	0.9771679320909128	1	0.23263466380928477	1
MUC12	3	11	1	0	0	2.1084453574552984	4.8971710328430555	4.8971710328430555	0	0.04083493102092084	0.21002218938769657	0.06137609508132125	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2326605026161167	1
SPRY1	0	0	0	0	1	0	0	0	5.031694401041561	0.16581754870262433	0.7912160149997997	0.3699468435115491	0.16656796307074084	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23334429354220576	1
ERN1	2	4	0	0	1	2.450419323527063	0	0	3.60217907997874	0.12856934547114365	0.6459027517927662	0.28193403709676446	0.2185954511920306	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23336716070675	1
AP1AR	0	0	0	1	0	0	29.58457411148717	29.58457411148717	0	0.3918603143107293	0.0281444982751855	0.0617326509210161	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23365452174322665	1
HNRNPAB	0	0	0	0	1	0	0	0	7.954253101990001	0.298979616582975	0.7394726172603963	0.5521518306198547	0.1120385070742198	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23401535845657628	1
TBC1D8B	1	0	0	0	1	0	0	0	4.100041468423671	0.146696646047628	0.6431051904593837	0.3141790218396313	0.1971506768276049	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2342333169961268	1
SPATA31D1	1	6	0	0	2	1.3144332696566632	0	0	4.429212363205428	0.5452456268296031	0.4818487223632323	0.645266785977485	0.0960850793848168	0.8191192447039725	0.9424126707052872	0.9771679320909128	1	0.23439991452586229	1
SLC15A5	0	0	0	0	1	0	0	0	6.645515352870524	0.2366983622541059	0.7502635406102772	0.4724326177623867	0.13128568781860417	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23446422805107392	1
ARHGEF17	1	6	0	0	2	1.4458223214906163	0	0	4.018219237556086	0.42020534035423984	0.4919461329707432	0.5651512489405865	0.10981493859025762	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23457100106761153	1
IBTK	0	0	0	0	1	0	0	0	2.243157420159312	0.08684309871128293	0.5845666272083188	0.1998663497045211	0.31086381126267115	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23476321643262732	1
PPIG	0	1	1	0	1	1.0314887413847118	7.798759131505388	7.798759131505388	4.008405015553891	0.9756871487551716	0.12562472640292488	0.30946101531065295	0.2007762136733905	0.9905419733990768	0.9424126707052872	0.9771679320909128	1	0.234766538740806	1
RTKN	0	0	0	1	0	0	15.127820874121037	15.127820874121037	0	0.16070217522067398	0.05976546812576466	0.0621330973238372	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23476844586372736	1
CBX8	0	1	0	0	1	1.4997740544626272	0	0	12.966335300492355	0.7068284694981637	0.7034824535489167	0.8660964416685466	0.07175064827385859	0.8716748050038313	0.9424126707052872	0.9771679320909128	1	0.23479590707656064	1
AIMP1	0	0	0	1	0	0	26.00933178862495	26.00933178862495	0	0.32674859708129533	0.03251543037509097	0.0621708949013503	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23487345404882243	1
ZFR	0	4	1	0	0	3.1380540329178657	6.908029600583507	6.908029600583507	0	0.06049898365876716	0.14378602915854033	0.06220050532594912	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23495570085892117	1
DENND5A	0	3	0	0	2	1.506380187485609	0	0	4.704583459653549	0.5181849750227866	0.6001219939114609	0.7050833069632874	0.08827679695643867	0.816404741062126	0.9424126707052872	0.9771679320909128	1	0.2350723110521532	1
CASD1	0	0	0	0	1	0	0	0	4.675709142079276	0.16227798038895136	0.7078473080971337	0.3516998840336175	0.17706347089941632	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2351575660706835	1
ZNF791	0	5	0	0	0	3.5784069131936893	0	0	0	0.0220525923538466	0.5930487214990771	0.06229076576968906	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23520632404953	1
SHBG	0	2	0	1	0	2.856596737660149	19.79279877805458	19.79279877805458	0	0.21194464955301295	0.04418283578897197	0.06236003570575033	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2353985748790852	1
OR52B2	1	2	0	0	1	1.891715521171938	0	0	10.077741618705415	0.4223988491379681	0.7536531651510376	0.6892483067677344	0.0905078952591138	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23546066561071988	1
OR6T1	0	2	0	0	1	1.939123041946183	0	0	9.857218279110922	0.4064184678491776	0.7613626369655787	0.6758256240664253	0.0923509741038078	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2355459484948086	1
FAM58A	0	2	0	0	1	1.282648275609582	0	0	13.021469040873592	0.7405535406883266	0.68980010370517	0.8734440933137795	0.0714679446346741	0.8857302127454058	0.9424126707052872	0.9771679320909128	1	0.2355739631911512	1
CTDSP2	0	1	1	0	0	2.0106115564030853	35.73977454891979	35.73977454891979	0	0.5347032252772719	0.02277881002487292	0.06242557296174167	1	0.8172628398023845	0.9424126707052872	0.9771679320909128	1	0.2355803952404084	1
PRKCI	0	2	1	0	0	3.5364798450278356	14.585494095289771	14.585494095289771	0	0.14407149922616802	0.06226906372965091	0.06244733915560085	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23564076608515183	1
SLC5A6	2	0	0	1	0	0	11.325845811220152	11.325845811220152	0	0.11519313769432626	0.08268439844112263	0.0624692424588722	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23570150955887903	1
CASC5	3	7	0	0	2	1.686930905264881	0	0	2.9858415566688894	0.22816959046142735	0.5215722016898554	0.3891187339781732	0.1607207346910661	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23589615801041375	1
POFUT2	0	0	0	0	1	0	0	0	7.787533908947259	0.2877248553683307	0.7848351164887616	0.547785436611399	0.1141708030898424	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2359007439481644	1
AGPAT1	0	1	0	0	1	0.9297596885311123	0	0	13.723968724489566	0.9419781432113606	0.6859239736129163	0.9191843118285546	0.06805150899420623	0.9774151923682548	0.9424126707052872	0.9771679320909128	1	0.23593061403017657	1
UBFD1	0	1	1	0	0	2.0269939466383895	35.50489844443322	35.50489844443322	0	0.5304462127090683	0.02294734540982879	0.06257880462340781	1	0.8167329368121814	0.9424126707052872	0.9771679320909128	1	0.2360052382896254	1
CD84	0	0	0	0	1	0	0	0	8.138061593425057	0.3069499292076322	0.7797656981388807	0.5709404717993869	0.1097780799594782	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23627659708756352	1
MAML1	0	2	0	0	2	1.0320702637735986	0	0	5.642787280370889	0.9654071071820616	0.695356535913484	0.9252140173799824	0.06776018801039452	0.9874261031073917	0.9424126707052872	0.9771679320909128	1	0.2363207091131704	1
MED15	1	5	0	0	0	3.5788511723489385	0	0	0	0.02195472607821003	0.6060503222650802	0.06273255630945185	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23643114601699333	1
SLC4A8	0	0	0	1	0	0	7.333147921656977	7.333147921656977	0	0.07242448907991161	0.13454476535863913	0.06280425510067222	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2366296300302646	1
TUBG2	1	0	1	0	0	0	19.434544685580825	19.434544685580825	0	0.222905218071762	0.04508481461019276	0.06281707235746825	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23666510346003655	1
CARHSP1	0	2	0	0	0	9.94390184520092	0	0	0	0.0188916515662606	0.8839729438672598	0.06285787393117526	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23677800972555685	1
VN1R1	0	0	0	0	1	0	0	0	6.573307033188591	0.2292205621318203	0.8288607954631229	0.4743572427636815	0.13254193157988603	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2368177163537033	1
ALG8	1	0	0	0	1	0	0	0	6.990623584295092	0.2667901424043545	0.6959237323848344	0.5006572616301505	0.1255962408609541	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2368410796148348	1
PAK1IP1	1	0	0	0	1	0	0	0	7.42827654223253	0.2755871956726905	0.7662307015216714	0.5283860206700617	0.11905324947945206	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2369113515272432	1
ARHGEF33	1	0	0	0	1	0	0	0	4.712588498946347	0.16866338374065126	0.6860443603503974	0.3579918796015984	0.1759151656008905	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.2371052945153872	1
TFB2M	0	0	1	0	0	0	28.88016079526651	28.88016079526651	0	0.39011054107533305	0.02891467747541976	0.06300989572658078	1	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.237198451965151	1
SAE1	0	0	0	0	1	0	0	0	9.19632354634462	0.3687089122658293	0.7728131191972132	0.6406551193091115	0.09835331500075464	0.8136677215017273	0.9424126707052872	0.9771679320909128	1	0.23720027382517792	1
